time,tavg_mean,tavg_std,tmin_mean,tmin_std,tmax_mean,tmax_std,prcp_mean,prcp_std,snow_mean,snow_std,wdir_mean,wdir_std,wspd_mean,wspd_std,wpgt_mean,wpgt_std,pres_mean,pres_std,tsun_mean,tsun_std
2011-10-27,7.935756385068762,1.465246501655498,3.3625000000000003,2.674675420251231,11.868237704918032,2.0260103745628264,0.007929969104016478,0.07041071876796688,0.7773109243697479,16.9589221950219,116.5115,44.49623684331161,10.90603448275862,6.125735772301361,30.906542056074766,10.27219932956415,1018.1700000000001,1.8126891915778478,155.6326530612245,166.84668655414666
2011-10-28,9.422908366533864,1.537713880931854,4.739876033057851,2.406590499314595,14.997314049586777,2.0670772858612545,0.0013457556935817807,0.013204274610048005,0.7383966244725738,16.076032426111887,173.5794871794872,53.70964790506612,8.081696428571428,4.221063430158584,23.297619047619047,8.42983106119035,1023.555980861244,1.6809667318177934,296.5068493150685,165.25333032397936
2011-10-29,9.447035573122529,2.1233546004207797,4.956147540983606,2.9059669397609595,14.776229508196721,2.3201750014959863,0.0483971044467425,0.16536243997581218,0.7446808510638298,16.14429614050549,140.1779487179487,56.33404032078062,7.439473684210527,4.052140749738597,21.64354066985646,7.4915958618462755,1025.2943127962085,1.7137999763201637,221.34470989761093,190.65404895933943
2011-10-30,10.532941176470588,2.1822045900329545,7.285743380855397,2.6636863376607973,14.285132382892057,2.3222620334119832,0.16718266253869968,0.4515313803798104,0.6369426751592356,13.823270327522742,187.41071428571428,59.77889634911261,9.102586206896552,5.807547875842134,23.39289099526066,8.990094902961356,1022.127962085308,2.313670577548215,111.0,120.97665698735508
2011-10-31,9.808840864440079,2.4527062893768714,6.031632653061225,2.8984445775406393,14.417959183673469,2.6663632083920623,0.00743801652892562,0.0544450832962083,0.6342494714587738,13.794014696151086,152.16700507614215,63.181746893184766,8.137662337662338,4.555112912103294,22.862559241706162,8.173393017535176,1020.3440758293839,1.494115592498241,220.10204081632654,174.1371408354531
2011-11-01,8.653846153846153,1.982253279286254,5.211909650924024,2.2903855786343352,12.63552361396304,3.1858404068145427,0.04288659793814433,0.23996025970811927,0.631578947368421,13.764944032233705,151.04242424242426,35.63851247959419,10.709606986899564,5.322914246250205,27.480751173708917,9.094226625922765,1017.0990521327014,2.2213035752591628,268.3061224489796,193.0560445690324
2011-11-02,8.2568359375,2.193673555419554,5.475152749490835,2.4589930175365358,11.84521384928717,3.2949238176897557,0.0474768280123584,0.36600563094737476,0.6079664570230608,13.27818784837327,152.22388059701493,44.224410983818316,10.265665236051502,4.717577787440661,26.821596244131456,9.051920638809564,1015.48779342723,2.2345995619818764,176.44897959183675,196.1464655674086
2011-11-03,8.840117416829745,2.9370545445992255,5.617142857142857,3.053937751055357,13.280816326530614,3.3259159826518894,0.09938208032955716,0.3823956353115949,0.5660377358490566,12.362450755382012,136.03333333333333,51.156401684767985,13.276824034334764,6.603321672548143,33.1150234741784,12.596437787275084,1008.7629107981221,2.8932395136793616,200.18367346938774,155.8132478215459
2011-11-04,8.971146245059288,2.720228126418472,5.583983572895278,2.871226301965042,13.683367556468173,3.130776234361829,0.07993795243019648,0.33227180291372627,0.569620253164557,12.401510728714882,127.78399999999999,50.095160138946895,12.59647577092511,6.614986063643519,33.472857142857144,12.775420345468778,1007.0696682464455,2.3691327293791464,207.82935153583617,95.5995405283707
2011-11-05,8.96284584980237,2.232115500567529,5.149488752556237,2.487922619255253,14.016973415132925,2.945136697213799,0.0007238883143743537,0.009625130914112672,0.5285412262156448,11.495012246792573,110.06313131313131,66.52071548107891,11.153744493392072,7.354862432666842,29.75263157894737,13.85319684235507,1008.9796208530806,2.287962672094234,219.91126279863482,130.09987855533223
2011-11-06,8.541535433070868,1.8598496272072345,4.538809034907597,2.165943140942242,13.882956878850102,3.1829951155388443,0.00442842430484037,0.02961884631793324,0.5285412262156448,11.495012246792573,101.82512562814071,93.95246418870877,10.380869565217392,6.00762827527049,28.123696682464455,11.330557401618417,1014.1280952380952,2.3291005287844944,298.8941979522184,183.08185271890832
2011-11-07,7.6669921875,1.5243311503434989,4.419755600814664,2.318469925897249,10.9030549898167,2.618710314107852,0.031958762886597936,0.17992452938674516,0.5252100840336135,11.458731212852642,87.59447236180904,81.60420443464974,12.516666666666667,7.935465294616324,31.43568075117371,12.313186831009077,1018.8830188679245,2.8864603587242197,169.75510204081633,195.14033077254135
2011-11-08,6.717450980392157,1.7678056760292957,3.0482617586912064,2.399966283273617,11.148875255623722,2.821129976997138,0.0006185567010309278,0.011111075647420704,0.5252100840336135,11.458731212852642,102.92284263959391,58.230295222281754,11.035930735930737,7.237953042031967,27.693896713615025,12.349035953841964,1020.072037914692,2.0352898748694503,241.46938775510205,189.37768774595946
2011-11-09,5.540350877192982,1.7078831108699264,2.338696537678208,2.305921731588581,9.436048879837069,3.364785202480298,0.004536082474226805,0.025700530589130858,0.5252100840336135,11.458731212852642,127.11979695431471,74.51526185244307,8.185106382978724,4.881938574047309,21.39389671361502,7.522752301972245,1022.6107981220657,1.5366361882666884,184.3469387755102,213.28057288971934
2011-11-10,4.653021442495127,1.2403831760256374,2.3304878048780484,2.134233948683341,6.836788617886178,1.85811597090617,0.016494845360824743,0.07020596614519746,0.5252100840336135,11.458731212852642,94.57044334975369,33.2710457968536,12.330638297872339,6.0965379710012755,32.828638497652584,9.920869775369079,1024.8957746478873,2.471007545233167,70.0204081632653,149.83280645190038
2011-11-11,3.278698224852071,2.309881651241873,0.5712244897959183,2.506231197750308,5.737755102040817,2.4756282508538825,0.003611971104231166,0.036326090007352894,0.5296610169491526,11.507182723729041,104.44729064039409,26.24883080940282,16.62663755458515,8.330778777994386,39.646190476190476,11.054255486710039,1027.7780952380951,3.3821931944052444,185.67235494880546,154.7937264895807
2011-11-12,2.6388118811881185,2.3245409544821776,-0.8774590163934426,2.7450654062443016,7.362909836065573,2.9096026909819086,0.0014447884416924665,0.021271010424640302,0.5296610169491526,11.507182723729041,127.54120603015076,46.87350601581786,10.919383259911893,5.639397881645358,28.373684210526317,10.522006531906824,1032.8961538461538,2.0176239470415522,363.50170648464166,166.50183314991887
2011-11-13,1.9656862745098038,2.326523207572011,-1.9575510204081634,2.7444523187899317,7.637755102040816,3.0027089101006856,0.00236382322713258,0.019890730480061496,0.4872881355932203,10.58660810583072,117.96700000000001,67.74622473488205,7.702575107296138,4.41750946710518,20.28638497652582,8.44728674660662,1033.857345971564,1.6094307093831088,330.0816326530612,186.35865857898702
2011-11-14,1.1486328125,2.350858211518277,-2.3899999999999997,2.802380305797754,6.297959183673469,3.593671431024106,0.001026694045174538,0.011057790172047442,0.46218487394957986,10.083683467310323,127.806,82.01939814679092,7.256837606837607,4.681941409722384,20.802816901408452,7.792533409187147,1028.1904761904761,1.5265449502311446,232.48979591836735,201.49639407157886
2011-11-15,0.5948818897637795,2.1213513486001934,-1.9837448559670783,2.7985495449224858,3.940946502057613,3.3932301202067725,0.0014388489208633092,0.015647401193353234,0.44025157232704404,9.615239476408233,98.82311557788944,59.183096040261496,9.999130434782609,5.814805612061041,25.132863849765258,8.913814261257967,1024.684761904762,2.389321577046877,159.7679180887372,202.83281645971286
2011-11-16,0.29292730844793713,1.8410105804432415,-2.257172131147541,2.171806890469009,3.1622950819672133,2.6723952869723497,0.00020554984583761563,0.004531427752958259,0.4411764705882353,9.625334218796219,114.82549999999999,44.34218586160277,10.9375,6.05632428563843,28.29018691588785,9.49214387112115,1024.2765550239235,2.065531128865709,150.839590443686,189.42426705091637
2011-11-17,1.1600000000000001,1.6812288517231688,-2.1069529652351737,1.8542023382866786,4.9153374233128835,3.208350710474778,0.006790123456790124,0.04711212369395882,0.44025157232704404,9.615239476408233,182.67386934673365,45.3947135778069,9.615086206896551,5.38268717321167,25.340654205607475,9.617168799612516,1023.8395238095237,1.9690450802708483,156.4505119453925,175.71416441707768
2011-11-18,4.446259842519685,2.096480987739745,1.343265306122449,2.647568153576547,7.722040816326531,2.299178282653769,0.010504634397528322,0.04904082802677545,0.4219409282700422,9.186304243492506,173.18442211055276,67.23130740583356,7.3735930735930735,4.748541614903839,19.234597156398106,8.566817890297173,1024.106603773585,1.690159355785232,59.1986301369863,140.3558619033263
2011-11-19,4.630314960629921,2.4277379466666096,1.3610204081632653,2.8482138376572657,8.384285714285715,3.0473056254078164,0.0027806385169927912,0.01765921026605497,0.42283298097251587,9.196009797434057,150.8795,59.43868788793372,7.44,3.9194576757015396,19.650236966824643,7.118763766457414,1022.5981132075472,1.7039669985498778,138.8013698630137,174.8513799889142
2011-11-20,3.724212598425197,1.9593462788170803,0.2098360655737705,2.0725609285710065,7.864754098360656,2.8617687306891724,0.02135523613963039,0.07005951873046067,0.4219409282700422,9.186304243492506,142.681,60.82251912873907,7.135775862068965,3.703100993922489,18.7196261682243,6.542844555930386,1022.4140845070423,1.6183758258141254,133.10580204778157,138.31413670130192
2011-11-21,2.9986301369863013,1.8634508580019,-0.6616326530612244,2.0256326204526887,8.843061224489796,2.7302371890951767,0.00041067761806981524,0.006398526371388704,0.4192872117400419,9.1573709299126,127.54595959595959,62.1820567492087,7.405579399141631,4.180116494613435,19.318691588785047,7.509332295181738,1019.8572769953051,1.5705443423864827,318.08191126279866,149.76719415696365
2011-11-22,2.13156862745098,2.2105310303956207,-1.0846625766871165,2.1650138043918514,7.088957055214724,3.6682343678192555,0.011293634496919919,0.09355253109642005,0.41841004184100417,9.147787074926965,128.98832487309645,69.14911361699706,7.5806866952789695,4.680444962143924,19.763084112149535,8.681673094547584,1020.8361502347418,1.4682996892062155,247.3924914675768,184.96648959256368
2011-11-23,1.9526418786692759,2.6781299934270777,-1.1485714285714286,2.2679522397888343,5.983673469387755,4.174121605979308,0.033059548254620125,0.14060317336361602,0.41841004184100417,9.147787074926965,152.28333333333333,64.29028769083678,7.810729613733906,4.5208345163243875,20.683098591549296,8.339743207589533,1027.2278301886793,1.8377631699047141,176.64163822525597,200.9690851644291
2011-11-24,2.698825831702544,3.6439741544409143,-0.05306122448979594,3.361802883290564,5.536122448979591,4.03707020673362,0.0017453798767967147,0.016566315525235242,0.41841004184100417,9.147787074926965,175.22284263959392,60.28010921845092,10.567811158798284,6.9559229858355165,25.420093457943924,10.693981370374175,1031.5915887850467,3.215064934699381,105.1740614334471,142.26393716623093
2011-11-25,2.4521739130434783,3.3270099586180812,-0.4682377049180328,3.316165893144473,5.730532786885246,3.7173921279586666,0.45314109165808447,0.879947233463956,0.42105263157894735,9.17662935482247,202.69045226130655,33.78243161997169,15.550438596491228,9.658898331973603,41.779047619047624,19.24161755099042,1026.0179245283018,4.891462669428162,186.2054794520548,178.5140235448601
2011-11-26,4.8526732673267325,2.5101772573410117,1.997535934291581,2.8533198637911656,7.384804928131417,2.44352152462231,0.2799176107106076,0.7812614656701623,0.4008438818565401,8.726989031317878,229.4925,30.739678477735794,18.77797356828194,10.397861818118129,46.38238095238095,17.564648163778827,1026.42,5.800600529874199,75.61643835616438,94.0510397569709
2011-11-27,6.3616895874263255,2.4847895342339554,3.1801229508196722,3.3447734804880427,9.412295081967212,2.12004524646042,0.7870636550308009,1.3567375937548483,0.4008438818565401,8.726989031317878,230.83681592039798,31.976240207550124,25.974568965517243,13.797690997760533,62.010280373831776,20.184986911926323,1018.7407582938388,7.111683706165245,165.419795221843,183.13563882965803
2011-11-28,3.883953033268102,1.707359166455611,-0.6010224948875256,2.3754591828551757,8.013496932515338,1.6167609038367412,0.010802469135802469,0.10287611696544952,0.39832285115303984,8.699502383416966,189.23641025641024,75.49265518609948,12.033478260869565,7.3919146840336225,35.88066037735849,17.6387163974455,1026.4422535211268,2.635193342867455,339.16438356164383,106.54970138187701
2011-11-29,2.4886274509803923,1.9640652076529783,-1.3637295081967213,2.5236328611456895,6.86577868852459,2.70951570723597,0.13932238193018479,0.36298968806339926,0.39748953974895396,8.690397721180613,174.86938775510205,42.34278531628715,13.854545454545455,9.446437729152242,37.39485981308411,16.66176702804019,1020.0608490566037,3.804689702283512,240.79863481228668,176.8497651968605
2011-11-30,5.1702169625246555,1.9743514851277943,0.6530864197530863,2.509984339036191,8.736213991769548,2.3447254400386943,0.26078028747433263,0.5690021259210658,0.37656903765690375,8.233008367434268,211.25728643216078,46.733018140481285,13.899563318777293,8.264909429549038,38.307042253521125,15.29353042349098,1024.2280952380952,3.572907249143545,207.93174061433447,150.476852026923
2011-12-01,5.7798828125,1.9672180248455928,0.9871690427698574,2.531035589042335,10.030549898167006,2.3370667781572516,1.4902464065708418,2.9600695355958466,0.37735849056603776,8.241633836921341,179.079797979798,37.846508009153226,16.48723404255319,9.362354537600305,42.87136150234742,15.9736184782444,1017.2679069767443,4.670042004924078,51.74744027303754,96.8048685267438
2011-12-02,6.694695481335953,1.8341337491692769,1.9155419222903887,2.19492796541057,11.311042944785276,2.4787872034930984,2.7994834710743803,3.042509873549614,0.38054968287526425,8.276408817690651,225.07171717171715,36.59814574760936,16.41731601731602,7.67693064116539,48.97403846153846,14.769834745001342,1010.735046728972,3.8963129010844857,77.23972602739725,109.57743294861643
2011-12-03,5.003543307086614,1.4964610600463994,1.9220408163265306,2.020954622262133,7.355102040816327,1.5986780357404726,4.840495867768595,4.21166604576602,0.7006369426751592,10.505195250589834,217.123,15.38877653408745,23.547826086956523,9.847087196619707,62.095215311004786,14.696600734541763,1007.1919047619047,6.424063701477885,44.07534246575342,62.79871139444883
2011-12-04,7.14852652259332,1.835719191645251,4.962576687116564,1.836294576942341,8.943762781186095,2.063779894225314,10.87245632065776,11.801735845217078,1.2076271186440677,13.638621673451267,233.53668341708544,14.347917564569194,23.265384615384615,9.998104888106647,60.150704225352115,17.100481676208165,999.2830985915492,5.427610733828537,9.112627986348123,20.435103030771703
2011-12-05,3.360665362035225,1.6540617705330818,0.9836734693877551,1.6718341493138809,6.890204081632652,2.838514322219904,6.788283658787256,5.973985651257483,2.9140461215932913,20.023593011292988,248.29009900990098,14.385810483727719,22.829613733905582,7.521436510251324,64.24245283018868,16.891238078155492,1000.2328638497653,5.512853742148403,119.61092150170649,92.31526619938325
2011-12-06,2.3185546875,1.671467552130565,0.7830612244897959,1.6304423780011776,3.9975510204081632,2.0242179237703306,4.637307297019528,4.9686543939729875,9.245283018867925,32.97975894032837,235.0255,21.69448439154698,20.465502183406116,7.998825973955052,50.54761904761905,13.408067950676948,1005.4241706161138,5.349956265890564,42.81911262798635,65.63523665677376
2011-12-07,3.5469667318982387,1.8533133013629157,1.2453061224489796,1.694834087760219,5.993061224489796,2.1406458938529895,9.390030832476876,5.938497657060808,15.178197064989519,53.308793109514525,232.9320197044335,17.973074177934915,24.596969696969694,8.630090905558772,70.86919431279621,17.37587130573575,1002.9046948356809,6.2261375808203585,19.679180887372013,33.81566888796458
2011-12-08,4.3133333333333335,1.9141338294281727,1.9361963190184048,2.0396828170494428,7.137423312883435,2.3262600821982837,3.004110996916752,3.9812114752562775,13.144654088050315,60.409718367593314,239.46915422885573,14.540826791523735,24.577729257641924,8.05179407359441,66.59476190476191,15.476706410945425,1014.592924528302,6.448600783899214,118.79180887372014,117.23796635302695
2011-12-09,5.22608695652174,1.7731080572042424,1.638934426229508,1.947156219391203,8.882377049180329,2.02219128234398,6.645154639175258,6.548551878836127,9.59915611814346,54.73024061875657,235.8612745098039,15.342594058903233,26.28640350877193,10.958043301587148,67.16923076923078,16.375890000805114,1006.7575471698113,6.4133221550234865,103.25342465753425,109.60675171993591
2011-12-10,2.1316633266533067,1.5261836011487664,-0.3253112033195021,1.9917455456838769,4.186721991701245,1.9282207825267736,2.926907216494845,5.6627098176122725,10.0,54.09501997818915,237.71565656565656,37.75110321880386,17.071945701357468,9.652344525212614,42.14326923076923,16.204032804075982,1012.4819512195121,4.38798673045257,104.87671232876713,119.66906776124227
2011-12-11,1.0839215686274508,1.8773953432294068,-1.5795501022494887,2.5529216230763314,3.805112474437628,1.7858375100561583,0.28078108941418295,0.7994279116840182,9.978813559322035,56.23162192127512,183.88578680203045,50.921626465110805,12.385714285714286,7.70383948801783,32.343127962085305,13.127535135762953,1015.5707547169811,3.2466232397487707,148.58219178082192,135.167568491158
2011-12-12,3.839453125,1.7077944067034283,0.814663951120163,1.9754691613003839,6.546639511201629,1.7853610823226802,3.494039054470709,3.301472022748593,8.505263157894737,54.26219236967793,197.43015075376883,24.531628635549495,17.337500000000002,7.714815047175221,46.12511848341232,11.320154145012657,1008.3075471698114,4.296911667614477,26.088737201365188,47.14280595739784
2011-12-13,4.618003913894325,2.0048247510287758,1.4551020408163264,2.354828935341111,7.943469387755102,2.0478749033364734,3.7731481481481484,3.77402488298241,8.063157894736841,57.284140876108424,195.81256281407033,20.10348964543382,24.15173913043478,11.090066821938276,63.417535545023696,17.78136867602654,1003.0878504672896,6.964041920096324,13.433447098976108,25.723899674168347
2011-12-14,5.4775390625,1.56371008670461,2.765714285714286,1.6804688215265113,8.424081632653062,2.067429687993011,4.708316221765913,3.563634217650339,7.463312368972747,58.320877965375495,208.0955,20.856875991640102,22.942241379310346,9.2132799961688,67.09056603773585,17.20214650059248,1001.8906542056075,5.59182892654232,32.31399317406143,42.122258157506515
2011-12-15,3.9816046966731897,1.7489980796571971,2.190408163265306,2.0314928065947235,5.549183673469388,1.8237720599138114,3.2856262833675562,4.361651860909237,7.777777777777778,59.66017992061869,208.2099502487562,16.202638689346653,20.713043478260868,8.464970426483815,52.93584905660377,13.598196065747507,1005.0835680751173,5.257363429291903,34.136518771331055,46.21074932949009
2011-12-16,3.8728346456692915,1.7075797595795956,0.9281632653061225,1.640633915927488,7.844285714285714,2.5013243935726117,16.78987603305785,9.033444740127141,11.603375527426161,68.15573254426322,184.6331683168317,52.651307088908425,27.575330396475774,10.268389902787334,76.1,21.565142297671976,984.5076555023924,4.249438736240288,0.4520547945205479,2.6865637214273645
2011-12-17,2.161067193675889,1.9905633929163484,0.5967280163599182,1.9702785257181537,3.695910020449898,2.2616509909802263,2.3623711340206186,2.9111785098467866,21.46186440677966,92.38398719669709,273.56617647058823,27.59033676571476,22.67111111111111,8.020170504461545,55.400483091787436,13.269735247995614,997.8014423076924,5.613135718623594,67.29452054794521,70.65181726316182
2011-12-18,0.9966796875,1.9647004001540433,-0.6431771894093686,2.1394280389501215,2.4820773930753566,2.07447179461451,1.7732032854209445,2.0240767135645146,24.89451476793249,105.45426476517501,251.40246305418717,18.963018826448515,18.21508620689655,7.640645809799367,43.79431279620853,11.633623923650392,1007.3211267605634,4.817947445992665,51.19453924914676,67.71034985087134
